city,instance_id,node_id,role,osmid,lat,lon,x,y,demand,sampling_seed
macau,15,11,customer,1939324584,22.200405,113.5431841,113.5431841,22.200405,7,57
macau,15,12,customer,1811547068,22.2080613,113.5435966,113.5435966,22.2080613,8,57
macau,15,13,customer,2168772502,22.1912383,113.5352732,113.5352732,22.1912383,8,57
macau,15,14,customer,2492197649,22.2119886,113.5393373,113.5393373,22.2119886,8,57
macau,15,15,customer,1942810197,22.2032689,113.5485349,113.5485349,22.2032689,5,57
macau,15,16,customer,6054835907,22.2135225,113.5481803,113.5481803,22.2135225,4,57
macau,15,17,customer,1936910317,22.1877061,113.5561545,113.5561545,22.1877061,9,57
macau,15,18,customer,8977369006,22.1971752,113.543621,113.543621,22.1971752,5,57
macau,15,19,customer,24329811,22.1935594,113.5362556,113.5362556,22.1935594,9,57
macau,15,20,customer,7036422468,22.2099928,113.5430738,113.5430738,22.2099928,6,57
macau,16,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,58
macau,16,1,customer,7043220506,22.1953484,113.5528856,113.5528856,22.1953484,5,58
macau,16,2,customer,1942291777,22.189689,113.5455622,113.5455622,22.189689,4,58
macau,16,3,customer,1942291834,22.1932239,113.5551766,113.5551766,22.1932239,7,58
macau,16,4,customer,2630037204,22.2051745,113.5426081,113.5426081,22.2051745,5,58
macau,16,5,customer,1846250208,22.1928486,113.5361719,113.5361719,22.1928486,4,58
macau,16,6,customer,5206538759,22.2046415,113.5518367,113.5518367,22.2046415,6,58
macau,16,7,customer,2840210364,22.1919349,113.5346638,113.5346638,22.1919349,8,58
macau,16,8,customer,3121932624,22.2048695,113.5477997,113.5477997,22.2048695,9,58
macau,16,9,customer,1938179573,22.2042969,113.5496012,113.5496012,22.2042969,4,58
macau,16,10,customer,3123785599,22.1968754,113.5433812,113.5433812,22.1968754,9,58
macau,16,11,customer,3118601276,22.1870505,113.5315737,113.5315737,22.1870505,4,58
macau,16,12,customer,6670379057,22.2018236,113.5526675,113.5526675,22.2018236,6,58
macau,16,13,customer,1888012659,22.2054049,113.5561379,113.5561379,22.2054049,9,58
macau,16,14,customer,9136835457,22.1902211,113.5406869,113.5406869,22.1902211,8,58
macau,16,15,customer,1793358494,22.1937833,113.5357958,113.5357958,22.1937833,4,58
macau,16,16,customer,2027585517,22.186129,113.5378528,113.5378528,22.186129,6,58
macau,16,17,customer,9025148617,22.2035901,113.5476242,113.5476242,22.2035901,6,58
macau,16,18,customer,8957557745,22.1971463,113.5436244,113.5436244,22.1971463,5,58
macau,16,19,customer,9449174879,22.1828262,113.5302722,113.5302722,22.1828262,4,58
macau,16,20,customer,1793358550,22.1951494,113.5360377,113.5360377,22.1951494,9,58
macau,17,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,59
macau,17,1,customer,4829288264,22.1906226,113.5445614,113.5445614,22.1906226,6,59
macau,17,2,customer,3122733270,22.2135256,113.5470944,113.5470944,22.2135256,6,59
macau,17,3,customer,1725757055,22.1986981,113.5481297,113.5481297,22.1986981,5,59
macau,17,4,customer,10314091977,22.1933153,113.5491686,113.5491686,22.1933153,8,59
macau,17,5,customer,2027517136,22.1925163,113.5419802,113.5419802,22.1925163,4,59
macau,17,6,customer,8882809329,22.1828862,113.5301956,113.5301956,22.1828862,7,59
macau,17,7,customer,1832146671,22.2038567,113.5479473,113.5479473,22.2038567,9,59
macau,17,8,customer,1449241533,22.196618,113.5519504,113.5519504,22.196618,8,59
macau,17,9,customer,1811547137,22.2048668,113.5409522,113.5409522,22.2048668,8,59
macau,17,10,customer,6720862498,22.2027628,113.5460435,113.5460435,22.2027628,7,59
macau,17,11,customer,1686119463,22.2113417,113.5468775,113.5468775,22.2113417,7,59
macau,17,12,customer,5350616711,22.203551,113.5457815,113.5457815,22.203551,6,59
macau,17,13,customer,594811262,22.198574,113.5604026,113.5604026,22.198574,5,59
macau,17,14,customer,6280537882,22.1940783,113.5367534,113.5367534,22.1940783,7,59
macau,17,15,customer,3120542658,22.1900278,113.534254,113.534254,22.1900278,4,59
macau,17,16,customer,9136835449,22.1908085,113.5400587,113.5400587,22.1908085,4,59
macau,17,17,customer,8987829773,22.197141,113.5370118,113.5370118,22.197141,7,59
macau,17,18,customer,6604270620,22.1908273,113.5447924,113.5447924,22.1908273,5,59
macau,17,19,customer,1942779560,22.204942,113.5530242,113.5530242,22.204942,9,59
macau,17,20,customer,7563307178,22.1887837,113.5370555,113.5370555,22.1887837,9,59
macau,18,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,60
macau,18,1,customer,6720862527,22.2029877,113.546055,113.546055,22.2029877,4,60
macau,18,2,customer,9530192179,22.1914546,113.5500603,113.5500603,22.1914546,8,60
macau,18,3,customer,7247819713,22.2101599,113.5486265,113.5486265,22.2101599,5,60
macau,18,4,customer,2837123367,22.1920241,113.5368401,113.5368401,22.1920241,4,60
macau,18,5,customer,1942400756,22.1874403,113.5495492,113.5495492,22.1874403,7,60
macau,18,6,customer,3016308387,22.1857901,113.5341644,113.5341644,22.1857901,6,60
macau,18,7,customer,12101176630,22.1861858,113.5339034,113.5339034,22.1861858,4,60
macau,18,8,customer,2168717057,22.1886292,113.5357366,113.5357366,22.1886292,5,60
macau,18,9,customer,1449241317,22.2012934,113.5437738,113.5437738,22.2012934,7,60
macau,18,10,customer,1449239303,22.1957052,113.5448478,113.5448478,22.1957052,4,60
macau,18,11,customer,9090130465,22.2079464,113.5525081,113.5525081,22.2079464,9,60
macau,18,12,customer,9076892224,22.2068915,113.543106,113.543106,22.2068915,7,60
macau,18,13,customer,2168717250,22.1927461,113.5478799,113.5478799,22.1927461,9,60
macau,18,14,customer,9571012789,22.1917158,113.5367898,113.5367898,22.1917158,7,60
macau,18,15,customer,9024344343,22.200581,113.5497184,113.5497184,22.200581,9,60
macau,18,16,customer,9038173077,22.2001085,113.5377806,113.5377806,22.2001085,8,60
macau,18,17,customer,1832146443,22.2031286,113.5448311,113.5448311,22.2031286,9,60
macau,18,18,customer,9067078743,22.2059688,113.5511816,113.5511816,22.2059688,7,60
macau,18,19,customer,1857073178,22.2058054,113.5477523,113.5477523,22.2058054,6,60
macau,18,20,customer,1942400753,22.1867863,113.5498374,113.5498374,22.1867863,8,60
macau,19,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,61
macau,19,1,customer,3882239894,22.1935546,113.5451822,113.5451822,22.1935546,4,61
macau,19,2,customer,2027471661,22.1913525,113.5457477,113.5457477,22.1913525,8,61
macau,19,3,customer,3415475013,22.2121122,113.5471725,113.5471725,22.2121122,9,61
macau,19,4,customer,518459288,22.1896555,113.5457698,113.5457698,22.1896555,8,61
macau,19,5,customer,1832146492,22.2004173,113.5411902,113.5411902,22.2004173,9,61
macau,19,6,customer,4818913463,22.1982872,113.5436481,113.5436481,22.1982872,5,61
macau,19,7,customer,2168718976,22.2102383,113.5359472,113.5359472,22.2102383,9,61
macau,19,8,customer,6697476428,22.1880906,113.548335,113.548335,22.1880906,4,61
macau,19,9,customer,247812466,22.1942581,113.5544916,113.5544916,22.1942581,8,61
macau,19,10,customer,4081386308,22.202944,113.5396402,113.5396402,22.202944,8,61
macau,19,11,customer,9603443337,22.1823403,113.5320649,113.5320649,22.1823403,4,61
macau,19,12,customer,9587555683,22.1891174,113.5378378,113.5378378,22.1891174,9,61
macau,19,13,customer,1939399486,22.2114914,113.5442507,113.5442507,22.2114914,9,61
macau,19,14,customer,4917207164,22.2114822,113.5444121,113.5444121,22.2114822,5,61
macau,19,15,customer,1832146443,22.2031286,113.5448311,113.5448311,22.2031286,7,61
macau,19,16,customer,2169023951,22.1919488,113.5392444,113.5392444,22.1919488,4,61
macau,19,17,customer,1844682750,22.1902413,113.5369399,113.5369399,22.1902413,8,61
macau,19,18,customer,6300556355,22.203305,113.5508169,113.5508169,22.203305,6,61
macau,19,19,customer,4078402790,22.2086376,113.55711,113.55711,22.2086376,4,61
macau,19,20,customer,9026600178,22.2066148,113.5467603,113.5467603,22.2066148,9,61
macau,20,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,62
macau,20,1,customer,1942584666,22.195597,113.5486694,113.5486694,22.195597,7,62
macau,20,2,customer,8948763409,22.1941591,113.5440512,113.5440512,22.1941591,6,62
macau,20,3,customer,1867311196,22.196488,113.553105,113.553105,22.196488,9,62
macau,20,4,customer,3109979325,22.205635,113.5435418,113.5435418,22.205635,8,62
macau,20,5,customer,1938179573,22.2042969,113.5496012,113.5496012,22.2042969,5,62
macau,20,6,customer,1725757061,22.1997917,113.5470937,113.5470937,22.1997917,5,62
macau,20,7,customer,1846716356,22.1819957,113.5414082,113.5414082,22.1819957,7,62
macau,20,8,customer,3118575992,22.191046,113.5377976,113.5377976,22.191046,7,62
macau,20,9,customer,2803009925,22.1905984,113.535705,113.535705,22.1905984,4,62
macau,20,10,customer,6324205485,22.2112027,113.5395879,113.5395879,22.2112027,9,62
macau,20,11,customer,3121665345,22.2044442,113.5440401,113.5440401,22.2044442,4,62
macau,20,12,customer,1867326958,22.1921475,113.5456341,113.5456341,22.1921475,5,62
macau,20,13,customer,2493372307,22.205394,113.5552751,113.5552751,22.205394,7,62
macau,20,14,customer,8957352842,22.2024948,113.5434241,113.5434241,22.2024948,8,62
macau,20,15,customer,4833544352,22.191865,113.5515952,113.5515952,22.191865,7,62
macau,20,16,customer,594811248,22.1986615,113.5601455,113.5601455,22.1986615,7,62
macau,20,17,customer,2252314245,22.212334,113.5438822,113.5438822,22.212334,6,62
macau,20,18,customer,4045207807,22.1930756,113.5404388,113.5404388,22.1930756,8,62
macau,20,19,customer,7043220506,22.1953484,113.5528856,113.5528856,22.1953484,5,62
macau,20,20,customer,5219269243,22.2070663,113.5518245,113.5518245,22.2070663,5,62
macau,21,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,63
macau,21,1,customer,2027471597,22.1905076,113.5414257,113.5414257,22.1905076,6,63
macau,21,2,customer,3118659717,22.1953128,113.5371408,113.5371408,22.1953128,8,63
macau,21,3,customer,1844682769,22.189368,113.5382594,113.5382594,22.189368,6,63
macau,21,4,customer,2629540340,22.2017387,113.5372744,113.5372744,22.2017387,9,63
macau,21,5,customer,2392981216,22.1904235,113.5325812,113.5325812,22.1904235,9,63
macau,21,6,customer,1942292074,22.2001546,113.5621401,113.5621401,22.2001546,7,63
macau,21,7,customer,3355823781,22.2057161,113.5560558,113.5560558,22.2057161,4,63
macau,21,8,customer,1942291960,22.1974683,113.5579051,113.5579051,22.1974683,4,63
macau,21,9,customer,1791226748,22.1815799,113.5410814,113.5410814,22.1815799,7,63
macau,21,10,customer,3016309133,22.1931016,113.5550117,113.5550117,22.1931016,7,63
macau,21,11,customer,2168718299,22.2070772,113.5483221,113.5483221,22.2070772,5,63
macau,21,12,customer,9571012789,22.1917158,113.5367898,113.5367898,22.1917158,9,63
macau,21,13,customer,1939314699,22.201299,113.5450823,113.5450823,22.201299,4,63
macau,21,14,customer,1816987767,22.190124,113.5506115,113.5506115,22.190124,7,63
macau,21,15,customer,8186057137,22.2091581,113.5576124,113.5576124,22.2091581,9,63
macau,21,16,customer,8957352842,22.2024948,113.5434241,113.5434241,22.2024948,9,63
macau,21,17,customer,1867318659,22.2080295,113.5581603,113.5581603,22.2080295,6,63
macau,21,18,customer,9530192178,22.191186,113.5493518,113.5493518,22.191186,5,63
macau,21,19,customer,1846105770,22.2109794,113.5536265,113.5536265,22.2109794,6,63
macau,21,20,customer,1832146440,22.198094,113.5435624,113.5435624,22.198094,7,63
macau,22,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,64
macau,22,1,customer,13408744501,22.2130339,113.5394639,113.5394639,22.2130339,7,64
macau,22,2,customer,8986275877,22.2065051,113.5443639,113.5443639,22.2065051,9,64
macau,22,3,customer,6324205485,22.2112027,113.5395879,113.5395879,22.2112027,7,64
macau,22,4,customer,247812465,22.1939872,113.5547095,113.5547095,22.1939872,5,64
macau,22,5,customer,3574377868,22.2137228,113.5482142,113.5482142,22.2137228,8,64
macau,22,6,customer,13519673735,22.193029,113.5533586,113.5533586,22.193029,5,64
macau,22,7,customer,2840210313,22.1898789,113.53366,113.53366,22.1898789,8,64
macau,22,8,customer,1811523301,22.2140241,113.5440824,113.5440824,22.2140241,8,64
macau,22,9,customer,1449241548,22.1989065,113.5507303,113.5507303,22.1989065,4,64
macau,22,10,customer,6698774738,22.1817282,113.5414494,113.5414494,22.1817282,5,64
macau,22,11,customer,5104353668,22.1898715,113.5499429,113.5499429,22.1898715,9,64
macau,22,12,customer,3122657307,22.2076807,113.5489849,113.5489849,22.2076807,9,64
macau,22,13,customer,2630037204,22.2051745,113.5426081,113.5426081,22.2051745,4,64
macau,22,14,customer,1888279378,22.2117435,113.5502673,113.5502673,22.2117435,4,64
macau,22,15,customer,8848112942,22.2089309,113.5441252,113.5441252,22.2089309,6,64
macau,22,16,customer,9527701184,22.193047,113.5550245,113.5550245,22.193047,6,64
macau,22,17,customer,6698774783,22.1806784,113.5384969,113.5384969,22.1806784,4,64
macau,22,18,customer,2879195269,22.1958459,113.538949,113.538949,22.1958459,8,64
macau,22,19,customer,1942292092,22.2013648,113.5542673,113.5542673,22.2013648,9,64
macau,22,20,customer,1523899644,22.2111915,113.5591291,113.5591291,22.2111915,9,64
macau,23,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,65
macau,23,1,customer,5813274410,22.2120926,113.5475055,113.5475055,22.2120926,6,65
macau,23,2,customer,9004853890,22.1936471,113.5413068,113.5413068,22.1936471,5,65
macau,23,3,customer,1809540513,22.2074368,113.5458511,113.5458511,22.2074368,7,65
macau,23,4,customer,10778956922,22.2057647,113.5592753,113.5592753,22.2057647,5,65
macau,23,5,customer,7259861972,22.2086165,113.5586276,113.5586276,22.2086165,9,65
macau,23,6,customer,3120903450,22.1950456,113.5416917,113.5416917,22.1950456,5,65
macau,23,7,customer,2168717813,22.1987591,113.5369034,113.5369034,22.1987591,4,65
macau,23,8,customer,3119805220,22.1873999,113.5353779,113.5353779,22.1873999,5,65
macau,23,9,customer,3120907947,22.1934256,113.5520263,113.5520263,22.1934256,7,65
macau,23,10,customer,13716310142,22.2129577,113.5393336,113.5393336,22.2129577,4,65
macau,23,11,customer,1941289258,22.2032872,113.5410821,113.5410821,22.2032872,6,65
macau,23,12,customer,1846785031,22.1909938,113.544864,113.544864,22.1909938,8,65
macau,23,13,customer,8957432846,22.2044383,113.5443492,113.5443492,22.2044383,6,65
macau,23,14,customer,1809540510,22.2093916,113.5431775,113.5431775,22.2093916,5,65
macau,23,15,customer,3122204647,22.2078472,113.5498265,113.5498265,22.2078472,8,65
macau,23,16,customer,2836447949,22.1934619,113.5369877,113.5369877,22.1934619,5,65
macau,23,17,customer,1832146449,22.2020939,113.5439452,113.5439452,22.2020939,4,65
macau,23,18,customer,1938179553,22.1982271,113.5463245,113.5463245,22.1982271,6,65
macau,23,19,customer,2027471667,22.1923503,113.5408355,113.5408355,22.1923503,5,65
macau,23,20,customer,1432319677,22.2107261,113.5601438,113.5601438,22.2107261,4,65
macau,24,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,66
macau,24,1,customer,8537200225,22.185054,113.5370958,113.5370958,22.185054,5,66
macau,24,2,customer,8986275862,22.2094131,113.5432564,113.5432564,22.2094131,6,66
macau,24,3,customer,3125420147,22.1918366,113.5465198,113.5465198,22.1918366,5,66
macau,24,4,customer,3122204363,22.2091575,113.5493657,113.5493657,22.2091575,5,66
macau,24,5,customer,1686118223,22.213574,113.5461788,113.5461788,22.213574,7,66
macau,24,6,customer,2397362622,22.1876818,113.5338314,113.5338314,22.1876818,8,66
macau,24,7,customer,8823509802,22.2125618,113.5344648,113.5344648,22.2125618,7,66
macau,24,8,customer,3122204647,22.2078472,113.5498265,113.5498265,22.2078472,9,66
macau,24,9,customer,4005738727,22.1963243,113.5364277,113.5364277,22.1963243,4,66
macau,24,10,customer,6286107798,22.2076628,113.549887,113.549887,22.2076628,9,66
macau,24,11,customer,6301704871,22.2135373,113.5468755,113.5468755,22.2135373,7,66
macau,24,12,customer,4247967270,22.2140832,113.5486787,113.5486787,22.2140832,6,66
macau,24,13,customer,9609181910,22.183325,113.5304759,113.5304759,22.183325,9,66
macau,24,14,customer,6680282932,22.1967367,113.5391734,113.5391734,22.1967367,7,66
macau,24,15,customer,2619711411,22.2018307,113.5386005,113.5386005,22.2018307,8,66
macau,24,16,customer,1888339036,22.2123278,113.5517261,113.5517261,22.2123278,4,66
macau,24,17,customer,247812506,22.1926797,113.5434878,113.5434878,22.1926797,8,66
macau,24,18,customer,1522474926,22.2113088,113.5474541,113.5474541,22.2113088,9,66
macau,24,19,customer,2185571598,22.1875926,113.5485546,113.5485546,22.1875926,5,66
macau,24,20,customer,8185910241,22.2071993,113.5422654,113.5422654,22.2071993,6,66
macau,25,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,67
macau,25,1,customer,2799014012,22.181706,113.5315766,113.5315766,22.181706,6,67
macau,25,2,customer,1686119464,22.2114115,113.5456526,113.5456526,22.2114115,6,67
macau,25,3,customer,2169024001,22.1962698,113.5460984,113.5460984,22.1962698,8,67
macau,25,4,customer,1939558948,22.212789,113.5394295,113.5394295,22.212789,8,67
macau,25,5,customer,2168717929,22.2038473,113.5545552,113.5545552,22.2038473,5,67
macau,25,6,customer,3121608780,22.2003644,113.542258,113.542258,22.2003644,9,67
macau,25,7,customer,3016309075,22.1923855,113.54115,113.54115,22.1923855,5,67
macau,25,8,customer,1791209584,22.1922469,113.5408535,113.5408535,22.1922469,8,67
macau,25,9,customer,1536439966,22.1962334,113.5392227,113.5392227,22.1962334,7,67
macau,25,10,customer,1816987772,22.1881674,113.5514746,113.5514746,22.1881674,6,67
macau,25,11,customer,1942291890,22.195334,113.5548909,113.5548909,22.195334,5,67
macau,25,12,customer,4247967268,22.2138713,113.5486476,113.5486476,22.2138713,8,67
macau,25,13,customer,2169023906,22.1907348,113.5362677,113.5362677,22.1907348,7,67
macau,25,14,customer,8537200225,22.185054,113.5370958,113.5370958,22.185054,4,67
macau,25,15,customer,1944086425,22.2011631,113.5490614,113.5490614,22.2011631,8,67
macau,25,16,customer,6712573154,22.1919033,113.5440848,113.5440848,22.1919033,5,67
macau,25,17,customer,5219269243,22.2070663,113.5518245,113.5518245,22.2070663,4,67
macau,25,18,customer,3121938374,22.2021106,113.5517958,113.5517958,22.2021106,8,67
macau,25,19,customer,2185571656,22.2129065,113.5440082,113.5440082,22.2129065,4,67
macau,25,20,customer,3664717719,22.2006431,113.5458231,113.5458231,22.2006431,9,67
macau,26,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,68
macau,26,1,customer,7195542382,22.198969,113.5369221,113.5369221,22.198969,9,68
macau,26,2,customer,1832146514,22.1988317,113.5380111,113.5380111,22.1988317,8,68
macau,26,3,customer,3536417224,22.2069838,113.5501622,113.5501622,22.2069838,5,68
macau,26,4,customer,2492197665,22.2112674,113.5355399,113.5355399,22.2112674,8,68
macau,26,5,customer,7214184680,22.2069928,113.5423837,113.5423837,22.2069928,4,68
macau,26,6,customer,4045404988,22.2108035,113.5514905,113.5514905,22.2108035,7,68
macau,26,7,customer,9136835449,22.1908085,113.5400587,113.5400587,22.1908085,6,68
macau,26,8,customer,2943809962,22.1873769,113.5479834,113.5479834,22.1873769,5,68
macau,26,9,customer,2840210341,22.1910565,113.5361594,113.5361594,22.1910565,5,68
macau,26,10,customer,3120907428,22.1929924,113.5511008,113.5511008,22.1929924,7,68
macau,26,11,customer,3121932624,22.2048695,113.5477997,113.5477997,22.2048695,7,68
macau,26,12,customer,1791226759,22.1805216,113.5394514,113.5394514,22.1805216,7,68
macau,26,13,customer,3122656573,22.2101871,113.5483886,113.5483886,22.2101871,4,68
macau,26,14,customer,4078402790,22.2086376,113.55711,113.55711,22.2086376,4,68
macau,26,15,customer,2492197802,22.2130899,113.5361232,113.5361232,22.2130899,5,68
macau,26,16,customer,2492766002,22.2059436,113.5599078,113.5599078,22.2059436,6,68
macau,26,17,customer,1793358453,22.1945878,113.5357694,113.5357694,22.1945878,4,68
macau,26,18,customer,1888339033,22.2136462,113.5512691,113.5512691,22.2136462,9,68
macau,26,19,customer,6670379057,22.2018236,113.5526675,113.5526675,22.2018236,4,68
macau,26,20,customer,1941289254,22.2031059,113.5405917,113.5405917,22.2031059,9,68
macau,27,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,69
macau,27,1,customer,5299061597,22.1855842,113.5295447,113.5295447,22.1855842,4,69
macau,27,2,customer,6240052389,22.2102709,113.5487234,113.5487234,22.2102709,8,69
macau,27,3,customer,2168718511,22.2078069,113.5356773,113.5356773,22.2078069,4,69
macau,27,4,customer,9769366872,22.2049507,113.544626,113.544626,22.2049507,5,69
macau,27,5,customer,2840210324,22.1904718,113.5340161,113.5340161,22.1904718,7,69
macau,27,6,customer,2185571595,22.1873284,113.5486711,113.5486711,22.1873284,4,69
macau,27,7,customer,5350617921,22.1929801,113.5408273,113.5408273,22.1929801,9,69
macau,27,8,customer,3119908150,22.1982975,113.5382167,113.5382167,22.1982975,6,69
macau,27,9,customer,7196792612,22.1874047,113.531282,113.531282,22.1874047,8,69
macau,27,10,customer,6720862527,22.2029877,113.546055,113.546055,22.2029877,8,69
macau,27,11,customer,10695001187,22.2027099,113.5503583,113.5503583,22.2027099,9,69
macau,27,12,customer,4598093038,22.2126758,113.5394209,113.5394209,22.2126758,5,69
macau,27,13,customer,2992379495,22.1813527,113.5401535,113.5401535,22.1813527,5,69
macau,27,14,customer,2492197443,22.2070533,113.5471775,113.5471775,22.2070533,8,69
macau,27,15,customer,3123785599,22.1968754,113.5433812,113.5433812,22.1968754,6,69
macau,27,16,customer,3536417231,22.2070419,113.5500214,113.5500214,22.2070419,9,69
macau,27,17,customer,3761482556,22.1889436,113.5456328,113.5456328,22.1889436,5,69
macau,27,18,customer,1449239320,22.1980484,113.5444604,113.5444604,22.1980484,8,69
macau,27,19,customer,5487759882,22.2141394,113.5513421,113.5513421,22.2141394,7,69
macau,27,20,customer,4064678350,22.1867752,113.5569042,113.5569042,22.1867752,7,69
macau,28,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,70
macau,28,1,customer,2027585542,22.1865059,113.5376598,113.5376598,22.1865059,4,70
macau,28,2,customer,6665492761,22.1894298,113.5469264,113.5469264,22.1894298,7,70
macau,28,3,customer,4225043864,22.191931,113.5445298,113.5445298,22.191931,4,70
macau,28,4,customer,2397362582,22.1880878,113.5336874,113.5336874,22.1880878,5,70
macau,28,5,customer,2168718023,22.205767,113.5593229,113.5593229,22.205767,5,70
macau,28,6,customer,12304885859,22.1821692,113.540346,113.540346,22.1821692,9,70
macau,28,7,customer,10183478502,22.1937673,113.5531637,113.5531637,22.1937673,6,70
macau,28,8,customer,1846250202,22.1931329,113.5357171,113.5357171,22.1931329,7,70
macau,28,9,customer,3120762095,22.1920738,113.5430764,113.5430764,22.1920738,5,70
macau,28,10,customer,1809540527,22.2106092,113.5444203,113.5444203,22.2106092,6,70
macau,28,11,customer,3122204363,22.2091575,113.5493657,113.5493657,22.2091575,5,70
macau,28,12,customer,5421756042,22.2119509,113.5593073,113.5593073,22.2119509,4,70
macau,28,13,customer,1938123378,22.2021824,113.5465416,113.5465416,22.2021824,8,70
macau,28,14,customer,1942810202,22.2047597,113.5467285,113.5467285,22.2047597,5,70
macau,28,15,customer,1942400749,22.1861155,113.550028,113.550028,22.1861155,5,70
macau,28,16,customer,4818810106,22.2062264,113.5499369,113.5499369,22.2062264,8,70
macau,28,17,customer,1942400753,22.1867863,113.5498374,113.5498374,22.1867863,7,70
macau,28,18,customer,1867318659,22.2080295,113.5581603,113.5581603,22.2080295,7,70
macau,28,19,customer,3125420145,22.1916917,113.54644,113.54644,22.1916917,7,70
macau,28,20,customer,9060604386,22.2119431,113.5420193,113.5420193,22.2119431,7,70
macau,29,0,depot,9507613535,22.1980692,113.5429308,113.5429308,22.1980692,0,71
macau,29,1,customer,247812466,22.1942581,113.5544916,113.5544916,22.1942581,4,71
macau,29,2,customer,2840210321,22.1904011,113.538309,113.538309,22.1904011,4,71
macau,29,3,customer,9025133710,22.205601,113.5457091,113.5457091,22.205601,6,71
macau,29,4,customer,13543522501,22.186461,113.5463744,113.5463744,22.186461,5,71
macau,29,5,customer,2492197707,22.2115996,113.5360971,113.5360971,22.2115996,5,71
macau,29,6,customer,1846242582,22.1942965,113.5356305,113.5356305,22.1942965,9,71
macau,29,7,customer,1939351275,22.2091338,113.5448685,113.5448685,22.2091338,8,71
macau,29,8,customer,1867311248,22.1982933,113.5543921,113.5543921,22.1982933,5,71
macau,29,9,customer,3120907947,22.1934256,113.5520263,113.5520263,22.1934256,6,71
macau,29,10,customer,1420845480,22.181479,113.5383472,113.5383472,22.181479,5,71
macau,29,11,customer,11372561879,22.204676,113.5579561,113.5579561,22.204676,9,71
macau,29,12,customer,5113773841,22.2068864,113.5534203,113.5534203,22.2068864,4,71
macau,29,13,customer,3212331840,22.1938806,113.5363255,113.5363255,22.1938806,7,71
macau,29,14,customer,3123785599,22.1968754,113.5433812,113.5433812,22.1968754,7,71
macau,29,15,customer,2840210334,22.1909071,113.5365946,113.5365946,22.1909071,5,71
macau,29,16,customer,2840210326,22.1905249,113.5346308,113.5346308,22.1905249,4,71
macau,29,17,customer,2157626954,22.1980136,113.5451734,113.5451734,22.1980136,8,71
macau,29,18,customer,1888339029,22.2114792,113.5522889,113.5522889,22.2114792,8,71
macau,29,19,customer,1846185769,22.2092411,113.5528174,113.5528174,22.2092411,9,71
macau,29,20,customer,7214184680,22.2069928,113.5423837,113.5423837,22.2069928,9,71
